checkpoint_seconds,epoch,epoch_seconds,gradient_norm,learning_rate,logging_seconds,mps_driver_mib,mps_live_mib,optimizer_updates,process_rss_mib,seed,stage,timing_boundary,timing_receipt,train_accuracy,train_examples,train_examples_per_second,train_loss,train_seconds,validation_accuracy,validation_examples,validation_loss,validation_seconds,variant,cumulative_active_seconds
0.044257749992539175,11,27.06634129199665,8.771810216227854,0.000855017856687341,0.001384417002554983,3439.46875,42.865234375,127,909.609375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.937037037037037,16200,644.7261942697179,0.1866093991126543,25.126945584008354,0.8344444444444444,5400,0.5456009928385417,1.8936100419959985,shallow_wide,300.6932740420161
0.04202741700282786,12,27.07615566700406,9.966699795460137,0.000826476783923441,0.0014603330055251718,3439.46875,42.865234375,127,909.703125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9395061728395062,16200,644.5247643646044,0.1781262508439429,25.134798375001992,0.7472222222222222,5400,0.997027904369213,1.8977232500037644,shallow_wide,327.7694297090202
0.04565920800087042,13,27.139612250000937,6.275532880167323,0.0007959536998847741,0.0013587919966084883,3439.46875,42.865234375,127,909.828125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9439506172839506,16200,643.7606632982873,0.16516509633005402,25.164631708001252,0.8394444444444444,5400,0.5046941912615741,1.9278663339937339,shallow_wide,354.9090419590211
0.03628687499440275,14,27.439994915999705,6.133677565206693,0.0007636367895343945,0.0029542920092353597,3439.46875,42.865234375,127,723.609375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9440123456790124,16200,635.5415260623543,0.16319774486400462,25.490073167005903,0.7846296296296297,5400,0.6665788664641203,1.9105350829922827,shallow_wide,382.34903687502083
0.06161333298950922,15,27.206186625000555,5.074488361989419,0.0007297252973710755,0.001380458998028189,3439.46875,42.865234375,127,726.5,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9524074074074074,16200,641.8081092090592,0.14131801275559414,25.241189332999056,0.8331481481481482,5400,0.6040082465277777,1.9018567500024801,shallow_wide,409.5552235000214
0.04587241599801928,16,27.115003042010358,5.656277393731545,0.0006944282990207194,0.0014057499938644469,3439.46875,42.865234375,127,726.703125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9514814814814815,16200,643.9393037339462,0.14075044608410495,25.15765058300167,0.7724074074074074,5400,0.8247022388599538,1.9099092079995899,shallow_wide,436.67022654203174
0.045649541993043385,17,27.12848612498783,4.299532672551673,0.0006579634122155989,0.001232291993801482,3439.46875,42.865234375,127,726.953125,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9564814814814815,16200,643.2310730403128,0.12565196096161266,25.185350458006724,0.8653703703703703,5400,0.4702757884837963,1.896152457993594,shallow_wide,463.7987126670196
0.045329375003348105,18,27.105942415990285,4.993077555979331,0.0006205554551086731,0.001261792000150308,3439.46875,42.865234375,127,727.234375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9585185185185185,16200,643.7799313395157,0.12220824441792053,25.163878541992744,0.8968518518518519,5400,0.322510669849537,1.8953701249993173,shallow_wide,490.90465508300986
0.03871525000431575,19,27.114178042000276,4.4413466566190944,0.0005824350601949142,0.0013205840077716857,3439.46875,42.865234375,127,727.4375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9625925925925926,16200,643.380128564304,0.10697334948881172,25.17951562500093,0.8785185185185185,5400,0.4023741771556713,1.8944889580016024,shallow_wide,518.0188331250101
0.039362875002552755,20,27.117533041004208,3.8963142455093505,0.0005438372523852832,0.0012308330042287707,3439.46875,42.865234375,127,727.59375,42,models,through epoch logging; excludes final receipt/table/TensorBoard timing-series publication,complete,0.9651851851851851,16200,644.2520486829219,0.1048576675226659,25.145438082996407,0.8709259259259259,5400,0.4803479908130787,1.9314072499983013,shallow_wide,545.1363661660143
